,text_raw,text_clean,text_raw_len,vader,textblob,distilbert,multibert,roberta
124,"At the
same time, though, he asked himself, this time looking at it from his
own point of view, what reason he could have to do so.","at the same time, though, he asked himself, this time looking at it from his own point of view, what reason he could have to do so.",133,0.0,0.3,-0.9825313091278076,3,-0.9796072840690613
125,"Because those two
were sitting there in the next room and had taken his breakfast,
perhaps.","because those two were sitting there in the next room and had taken his breakfast, perhaps.",93,0.0,0.0,-0.9941601157188416,3,-0.9988439679145813
126,"It would have been so pointless to kill himself that, even if
he had wanted to, the pointlessness would have made him unable.","it would have been so pointless to kill himself that, even if he had wanted to, the pointlessness would have made him unable.",126,-0.7152,-0.375,-0.9995742440223694,1,-0.9994879364967346
127,"Maybe,
if the policemen had not been so obviously limited in their mental
abilities, it could have been supposed that they had come to the same
conclusion and saw no danger in leaving him alone because of it.","maybe, if the policemen had not been so obviously limited in their mental abilities, it could have been supposed that they had come to the same conclusion and saw no danger in leaving him alone because of it.",211,0.1525,-0.05714285714285714,-0.9867509603500366,3,-0.9994824528694153
128,"They
could watch now, if they wanted, and see how he went over to the
cupboard in the wall where he kept a bottle of good schnapps, how he
first emptied a glass of it in place of his breakfast and how he then
took a second glassful in order to give himself courage, the last one
just as a precaution for the unlikely chance it would be needed.","they could watch now, if they wanted, and see how he went over to the cupboard in the wall where he kept a bottle of good schnapps, how he first emptied a glass of it in place of his breakfast and how he then took a second glassful in order to give himself courage, the last one just as a precaution for the unlikely chance it would be needed.",348,0.7506,0.09,-0.9893381595611572,4,0.9974541068077087
129,"Then he was so startled by a shout to him from the other room that he
struck his teeth against the glass.",then he was so startled by a shout to him from the other room that he struck his teeth against the glass.,106,-0.5009,-0.125,-0.9952563643455505,1,-0.997481644153595
130,"""The supervisor wants to see you!""","""the supervisor wants to see you!""",34,0.0,0.25,0.9996064901351929,5,-0.9485302567481995
131,"a
voice said.",a voice said.,14,0.0,0.0,0.8776105642318726,1,-0.9523672461509705
132,"It was only the shout that startled him, this curt, abrupt,
military shout, that he would not have expected from the policeman
called Franz.","it was only the shout that startled him, this curt, abrupt, military shout, that he would not have expected from the policeman called franz.",142,-0.1779,-0.08125,-0.9820894598960876,1,-0.9940390586853027
133,"In itself, he found the order very welcome.","in itself, he found the order very welcome.",43,0.5095,1.0,0.9997957348823547,5,0.9987280368804932
134,"""At last!""","""at last!""",10,0.0,0.0,0.9992827773094177,5,0.9973878860473633
135,"he
called back, locked the cupboard and, without delay, hurried into the
next room.","he called back, locked the cupboard and, without delay, hurried into the next room.",85,0.2411,0.0,-0.9891993403434753,1,0.9984105229377747
136,"The two policemen were standing there and chased him back
into his bedroom as if that were a matter of course.",the two policemen were standing there and chased him back into his bedroom as if that were a matter of course.,111,0.0258,0.0,-0.990657389163971,3,-0.9977812767028809
137,"""What d'you think
you're doing?""","""what d'you think you are doing?""",33,0.0,0.0,0.923128068447113,1,-0.9994162917137146
138,they cried.,they cried.,11,-0.3818,0.0,-0.9620500206947327,1,-0.9944344162940979
139,"""Think you're going to see the supervisor
dressed in just your shirt, do you?","think you are going to see the supervisor dressed in just your shirt, do you?",78,0.0,0.0,-0.9873600006103516,1,-0.9987067580223083
140,"He'd see to it you got a right
thumping, and us and all!""","he would see to it you got a right thumping, and us and all!",58,0.0,0.3571428571428571,0.9994691014289856,5,0.9943690299987793
141,"""Let go of me for God's sake!""","""let go of me for god's sake!""",30,0.0,0.0,-0.9900115132331848,5,-0.9957782030105591
142,"called K., who
had already been pushed back as far as his wardrobe, ""if you accost me
when I'm still in bed you can't expect to find me in my evening dress.""","called k., who had already been pushed back as far as his wardrobe, ""if you accost me when i am still in bed you cannot expect to find me in my evening dress.""",159,0.0,0.05,0.9308608174324036,4,-0.9994741678237915
143,"""That won't help you,"" said the policemen, who always became very quiet,
almost sad, when K. began to shout, and in that way confused him or, to
some extent, brought him to his senses.","""that will not help you,"" said the policemen, who always became very quiet, almost sad, when k. began to shout, and in that way confused him or, to some extent, brought him to his senses.",186,-0.7669,-0.3,-0.9898056983947754,2,-0.9939435720443726
144,"""Ridiculous formalities!""","""ridiculous formalities!""",25,-0.4199,-0.41666666666666663,-0.9994553327560425,1,-0.9993247985839844
145,"he
grumbled, as he lifted his coat from the chair and kept it in both his
hands for a little while, as if holding it out for the policemen's
inspection.","he grumbled, as he lifted his coat from the chair and kept it in both his hands for a little while, as if holding it out for the policemen's inspection.",155,0.0,-0.1875,-0.9976845383644104,4,-0.9990407228469849
146,They shook their heads.,they shook their heads.,23,-0.1027,0.0,-0.9946574568748474,1,-0.9993212819099426
147,"""It's got to be a black coat,""
they said.","""it is got to be a black coat,"" they said.",42,0.0,-0.16666666666666666,-0.9979937672615051,2,-0.9983530640602112
148,"At that, K. threw the coat to the floor and said--without
knowing even himself what he meant by it--""Well it's not going to be the
main trial, after all.""","at that, k. threw the coat to the floor and said--without knowing even himself what he meant by it--""well it is not going to be the main trial, after all.""",156,0.0,0.16666666666666666,-0.9996708631515503,1,-0.9994280934333801
149,"The policemen laughed, but continued to insist,
""It's got to be a black coat.""","the policemen laughed, but continued to insist, ""it is got to be a black coat.""",79,0.25,0.26666666666666666,-0.9948539733886719,2,-0.9981788992881775
150,"""Well that's alright by me if it makes
things go any faster,"" said K. He opened the wardrobe himself, spent a
long time searching through all the clothes, and chose his best black
suit which had a short jacket that had greatly surprised those who knew
him, then he also pulled out a fresh shirt and began, carefully, to get
dressed.","""well that is alright by me if it makes things go any faster,"" said k. he opened the wardrobe himself, spent a long time searching through all the clothes, and chose his best black suit which had a short jacket that had greatly surprised those who knew him, then he also pulled out a fresh shirt and began, carefully, to get dressed.",337,0.9061,0.12291666666666666,0.988309919834137,4,-0.9774536490440369
